customer_id,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,snapshot_date,credit_history_age
cus_0x5f81,147517.36,,,,,1,not specified,,20,4.79,,unknown,325.89,,no,,521.6419154803315,unknown,948.3303419952466,2024-01-01,
cus_0x5f83,35317.81,,,,,4,"home equity loan, auto loan, personal loan, mortgage loan",,19,2.74,,unknown,1311.73,,nm,,272.5195865022116,low_spent_small_value_payments,242.17706319544132,2023-07-01,
cus_0x5f89,38963.38,,,,,6,"auto loan, payday loan, not specified, mortgage loan, student loan, credit-builder loan",,22,10.25,,bad,4720.99,,yes,,75.42865473718412,unknown,308.62275002040127,2023-09-01,
cus_0x5f9a,139702.24,,,,,0,"",,4,9.96,,unknown,342.6,,no,,517.3809713590978,low_spent_medium_value_payments,949.3043619742357,2024-06-01,
cus_0x5fa9,99925.17,,,,,1,home equity loan,,8,4.13,,standard,1270.51,,no,,195.2221405410392,high_spent_large_value_payments,812.0346351746969,2024-12-01,
cus_0x5fab,48254.04,,,,,3,"payday loan, debt consolidation loan, auto loan",,11,16.92,,standard,210.78,,nm,,209.39762577724443,high_spent_small_value_payments,399.786012384925,2025-01-01,
cus_0x5fc2,10285.71,,,,,1,student loan,,8,7.49,,standard,1354.57,,yes,,50.004371960532104,low_spent_small_value_payments,335.71280396576594,2023-12-01,
cus_0x5fc3,21884.0,,,,,3,"mortgage loan, debt consolidation loan, personal loan",,15,7.39,,standard,423.78,,yes,,33.335275524746585,high_spent_medium_value_payments,336.87763273410735,2024-08-01,
cus_0x5fca,35171.34,,,,,0,"",,7,0.75,,good,754.93,,no,,105.7341045384012,high_spent_small_value_payments,440.86039546159884,2023-11-01,
cus_0x5fcd,83477.58,,,,,1,personal loan,,,1.64,,unknown,715.49,,no,,146.62811422766288,high_spent_small_value_payments,743.0744308580414,2023-11-01,
cus_0x5fd1,35223.94,,,,,3,"debt consolidation loan, not specified, home equity loan",,13,18.56,,standard,1269.36,,yes,,64.49349954177539,high_spent_medium_value_payments,408.5245978685072,2023-11-01,
cus_0x5fd2,138142.16,,,,,4,"credit-builder loan, personal loan, student loan, not specified",,2,3.94,,good,174.79,,no,,444.8143454957913,high_spent_small_value_payments,641.4287521321812,2023-08-01,
cus_0x5fd4,,,,,,0,"",,19,6.69,,standard,1082.86,,yes,,93.5168237843938,high_spent_medium_value_payments,744.6583428822729,2023-03-01,
cus_0x5fd6,17902.54,,,,,0,"",,1,8.87,,unknown,1289.22,,nm,,57.862769278492,low_spent_medium_value_payments,389.1250640548414,2023-08-01,
cus_0x5fdb,43171.59,,,,,4,"not specified, home equity loan, personal loan, debt consolidation loan",,17,8.52,,bad,2028.14,,yes,,109.05098355637566,high_spent_medium_value_payments,364.07730175488473,2024-12-01,
cus_0x5fde,19426.81,,,,,4,"auto loan, personal loan, payday loan, home equity loan",,16,10.28,,standard,658.69,,yes,,16.076351545308768,high_spent_medium_value_payments,318.7165337475601,2025-01-01,
cus_0x5fe6,29349.0,,,,,2,"payday loan, mortgage loan",,19,9.88,,standard,1419.52,,no,,84.80217398511684,unknown,404.15929953237367,2024-12-01,
cus_0x5ff4,28784.53,,,,,2,"home equity loan, debt consolidation loan",,11,10.77,,unknown,664.2,,no,,79.54268163236353,high_spent_medium_value_payments,391.06511247223165,2023-03-01,
cus_0x5ffa,20099.99,,,,,2,"home equity loan, credit-builder loan",,10,17.16,,standard,401.73,,yes,,21.322333776880892,high_spent_large_value_payments,356.24823897459845,2024-08-01,
cus_0x5ffc,,,,,,3,"payday loan, credit-builder loan, auto loan",,19,10.12,,standard,485.7,,no,,217.79846733598052,high_spent_medium_value_payments,504.69766777153166,2024-04-01,
cus_0x6015,19163.22,,,,,2,"personal loan, payday loan",,22,8.76,,standard,2226.37,,yes,,175.65981942954707,low_spent_small_value_payments,224.85803292071117,2024-12-01,
cus_0x6030,50212.71,,,,,5,"not specified, credit-builder loan, debt consolidation loan, payday loan, home equity loan",,18,13.95,,standard,1796.17,,yes,,70.43677084170794,high_spent_large_value_payments,471.27088595096603,2024-07-01,
cus_0x6034,28838.96,,,,,1,credit-builder loan,,9,4.45,,good,221.7,,no,,85.89447468493161,high_spent_medium_value_payments,380.8356375062666,2023-01-01,
cus_0x603a,19123.56,,,,,5,"student loan, personal loan, home equity loan, not specified, auto loan",,24,7.43,,bad,3080.03,,yes,,158.57812995693874,low_spent_small_value_payments,251.1168328473676,2023-06-01,
cus_0x604,65984.28,,,,,4,"personal loan, payday loan, home equity loan, auto loan",,19,12.88,,standard,1377.35,,yes,,405.1793377010357,low_spent_small_value_payments,242.8924254093341,2024-09-01,
cus_0x6044,19147.2,,,,,0,"",,19,9.0,,standard,1347.02,,yes,,119.85574340247256,low_spent_small_value_payments,339.4042565975275,2023-03-01,
cus_0x6048,18627.64,,,,,4,"payday loan, not specified, student loan, credit-builder loan",,18,5.07,,bad,1793.54,,yes,,98.80418973887456,low_spent_small_value_payments,264.78665581884655,2023-09-01,
cus_0x604a,94529.82,,,,,0,"",,2128,13.32,,standard,731.94,,yes,,890.2003855496877,low_spent_small_value_payments,215.1481144503125,2024-04-01,
cus_0x6068,27577.45,,,,,3,"not specified, auto loan, mortgage loan",,,11.28,,standard,1465.9,,no,,70.80504792862568,low_spent_large_value_payments,380.72057679191084,2023-12-01,
cus_0x6069,31327.28,,,,,2,"not specified, home equity loan",,18,13.97,,standard,1819.09,,yes,,165.37424669720704,low_spent_small_value_payments,301.74575604994436,2023-02-01,
cus_0x6070,92047.08,,,,,0,"",,11,9.13,,standard,1296.64,,yes,,268.0846032992916,low_spent_large_value_payments,761.0743967007086,2023-01-01,
cus_0x6077,57742.86,,,,,6,"payday loan, personal loan, home equity loan, student loan, auto loan, credit-builder loan",,26,2.61,,unknown,1758.91,,yes,,307.9432160982837,high_spent_small_value_payments,130.4057566715544,2024-03-01,
cus_0x6079,7304.055,,,,,3,"student loan, personal loan, mortgage loan",,19,17.81,,bad,1991.85,,yes,,59.83438583034722,low_spent_small_value_payments,265.2949972953922,2023-11-01,
cus_0x6081,156470.0,,,,,3,"mortgage loan, home equity loan, auto loan",,8,2.58,,unknown,1382.45,,no,,,low_spent_large_value_payments,577.6858459523294,2024-10-01,
cus_0x6083,17572.045,,,,,4,"credit-builder loan, home equity loan, auto loan, payday loan",,6,5.93,,good,109.83,,no,,156.57731913731647,low_spent_small_value_payments,262.22569731906856,2024-04-01,
cus_0x6086,41599.96,,,,,5,"credit-builder loan, payday loan, personal loan, student loan, auto loan",,21,21.66,,bad,3471.8,,nm,,137.1384316579223,low_spent_small_value_payments,238.93128509243775,2024-08-01,
cus_0x6087,14790.965,,,,,1,credit-builder loan,,15,11.64,,standard,1382.27,,yes,,119.63596237607071,low_spent_medium_value_payments,286.42300842585973,2024-01-01,
cus_0x6092,13347.835,,,,,2,"credit-builder loan, auto loan",,19,18.66,,standard,536.5,,nm,,,low_spent_small_value_payments,284.9894207148475,2023-07-01,
cus_0x609c,39244.26,,,,,3,"mortgage loan, student loan, personal loan",,5,4.54,,good,106.28,,no,,,low_spent_medium_value_payments,328.15726227401,2023-04-01,
cus_0x609f,61654.84,,,,,4,"payday loan, credit-builder loan, not specified, student loan",,12,13.87,,standard,741.7,,yes,,196.96727247007328,high_spent_medium_value_payments,377.99610892524885,2024-09-01,
cus_0x60a2,29951.57,,,,,0,"",,16,7.44,,standard,704.02,,yes,,193.2679504358069,low_spent_small_value_payments,322.2284662308598,2023-11-01,
cus_0x60aa,8058.875,,,,,3,"credit-builder loan, student loan, debt consolidation loan",,18,15.7,,unknown,1266.82,,yes,,37.61794411979671,low_spent_small_value_payments,278.109398071642,2024-01-01,
cus_0x60ad,92949.78,,,,,3,"home equity loan, auto loan, debt consolidation loan",,13,13.88,,good,1037.46,,no,,,high_spent_medium_value_payments,537.3424873163199,2024-03-01,
cus_0x60c0,19741.36,,,,,4,"debt consolidation loan, auto loan, personal loan, student loan",,8,11.46,,standard,1250.19,,yes,,133.14421442734334,low_spent_large_value_payments,203.73554096656068,2023-10-01,
cus_0x60c2,9846.715,,,,,4,"not specified, mortgage loan, debt consolidation loan, personal loan",,15,10.3,,standard,1723.89,,yes,,21.757702198098546,high_spent_small_value_payments,254.41282277816163,2023-03-01,
cus_0x60c8,48052.7,,,,,2,"payday loan, student loan",,19,15.89,,standard,346.41,,yes,,68.07389412748404,high_spent_large_value_payments,538.66670236755,2023-09-01,
cus_0x60d,35511.53,,,,,3,"credit-builder loan, debt consolidation loan, personal loan",,16,14.09,,standard,1109.03,,yes,,64.85774967680736,high_spent_medium_value_payments,430.6051047580162,2024-04-01,
cus_0x60d5,38217.6,,,,,2,"not specified, auto loan",,19,6.29,,standard,448.54,,no,,111.31699647221205,high_spent_medium_value_payments,401.28128659831634,2024-02-01,
cus_0x60e3,53945.85000000001,,,,,2,"payday loan, not specified",,24,11.82,,unknown,2352.38,,yes,,,high_spent_medium_value_payments,556.6832709944729,2024-04-01,
cus_0x60e8,49880.52,,,,,3,"student loan, home equity loan, auto loan",,14,18.22,,standard,849.02,,yes,,419.35041401274185,low_spent_small_value_payments,183.26385459514395,2023-06-01,
cus_0x60f,167664.88,,,,,3,"auto loan, debt consolidation loan, home equity loan",,12,11.74,,unknown,1435.29,,no,,869.0241327486542,low_spent_large_value_payments,352.62300016703483,2023-03-01,
cus_0x6102,30399.06,,,,,4,"not specified, home equity loan, auto loan, payday loan",,12,10.55,,unknown,516.76,,yes,,,low_spent_small_value_payments,201.16762988931305,2023-07-01,
cus_0x610a,22171.25,,,,,3,"payday loan, auto loan, home equity loan",,20,15.6,,standard,1195.92,,yes,,70.03095941638833,high_spent_medium_value_payments,319.2321567567159,2024-10-01,
cus_0x612b,118041.38999999998,,,,,1,payday loan,,10,14.02,,unknown,836.67,,no,,410.9649583803557,high_spent_medium_value_payments,722.2978849052964,2024-01-01,
cus_0x612e,81609.78,,,,,3,"auto loan, home equity loan, student loan",,2,6.94,,unknown,102.02,,no,,467.8592101051948,low_spent_small_value_payments,396.3621865090502,2023-07-01,
cus_0x612f,34775.16,,,,,4,"auto loan, mortgage loan, payday loan, not specified",,18,17.16,,bad,3003.45,,yes,,48.99415601644692,high_spent_medium_value_payments,379.30202960397673,2023-04-01,
cus_0x6136,104562.72,,,,,3,"payday loan, home equity loan, not specified",,8,11.24,,standard,615.39,,yes,,109.63550782797488,unknown,554.7676615456594,2023-11-01,
cus_0x613c,17693.34,,,,,2,"debt consolidation loan, credit-builder loan",,9,12.08,,unknown,1405.95,,yes,,57.291908937617606,low_spent_medium_value_payments,341.66362051191913,2023-11-01,
cus_0x6142,12062.27,,,,,3,"payday loan, credit-builder loan, student loan",,16,9.79,,standard,1334.81,,yes,,,low_spent_small_value_payments,288.6842097886295,2023-10-01,
cus_0x614e,8087.76,,,,,3,"credit-builder loan, payday loan, mortgage loan",,20,9.46,,unknown,1810.49,,yes,,12.712202771981035,high_spent_medium_value_payments,307.4215853005251,2023-05-01,
cus_0x614f,44624.66,,,,,0,"",,0,3.46,,good,186.89,,no,,59.776947322771605,high_spent_large_value_payments,549.8952193438952,2025-01-01,
cus_0x615a,40591.74,,,,,4,"student loan, not specified, mortgage loan, credit-builder loan",,10,12.36,,unknown,278.43,,yes,,65.92273162688612,high_spent_small_value_payments,416.70487508347406,2024-06-01,
cus_0x6172,17091.96,,,,,4,"payday loan, student loan, personal loan, home equity loan",,20,2.38,,bad,4047.31,,yes,,,low_spent_small_value_payments,282.35488387401983,2023-11-01,
cus_0x6176,19608.98,,,,,4,"credit-builder loan, auto loan, mortgage loan, payday loan",,16,15.5,,bad,3447.68,,yes,,114.49036951799812,low_spent_small_value_payments,260.4751714860693,2024-07-01,
cus_0x6184,30416.28,,,,,0,"",,3,1.33,,good,1021.07,,no,,86.29203840355959,high_spent_medium_value_payments,398.37696159644037,2024-01-01,
cus_0x6187,44941.95,,,,,1,payday loan,,7,4.32,,good,1150.28,,no,,150.4880624176582,high_spent_small_value_payments,481.69346280424327,2024-03-01,
cus_0x6194,28227.45,,,,,1,auto loan,,7,9.66,,good,256.96,,no,,29.052122225647835,high_spent_medium_value_payments,418.29366996225195,2023-04-01,
cus_0x619d,32119.36,,,,,5,"not specified, payday loan, credit-builder loan, auto loan, mortgage loan",,16,19.22,,standard,999.25,,yes,,107.79813998264184,low_spent_small_value_payments,341.7185418132516,2024-06-01,
cus_0x61a4,32853.06,,,,,5,"debt consolidation loan, student loan, credit-builder loan, not specified, home equity loan",,24,26.66,,unknown,3178.65,,yes,,,high_spent_large_value_payments,354.8156443497242,2024-01-01,
cus_0x61a5,116184.44,,,,,1,payday loan,,3,11.88,,good,804.9,,no,,96.7037095135523,high_spent_large_value_payments,997.4494649206804,2024-01-01,
cus_0x61a6,77476.68000000001,,,,,3,"personal loan, credit-builder loan, not specified",,10,11.19,,standard,801.87,,no,,561.8333460374897,low_spent_medium_value_payments,229.06739761037718,2023-02-01,
cus_0x61a7,33785.2,,,,,3,"debt consolidation loan, not specified, payday loan",,20,18.18,,standard,1588.18,,yes,,366.05543195295235,low_spent_small_value_payments,136.14908188922257,2025-01-01,
cus_0x61ab,19124.4,,,,,1,home equity loan,,10,2.99,,standard,1110.63,,no,,52.02256333452198,high_spent_medium_value_payments,368.4248493891947,2024-02-01,
cus_0x61b0,18125.81,,,,,6,"mortgage loan, not specified, payday loan, personal loan, credit-builder loan, student loan",,22,5.36,,bad,1785.84,,yes,,133.91041325824148,low_spent_medium_value_payments,215.08808894459838,2024-08-01,
cus_0x61b7,73085.96,,,,,6,"auto loan, not specified, home equity loan, personal loan, student loan, credit-builder loan",,15,5.06,,bad,3870.22,,yes,,144.15125972022156,unknown,323.54303972835754,2024-11-01,
cus_0x61c2,88752.26,,,,,1,mortgage loan,,6,5.02,,good,1180.26,,no,,291.712369077627,low_spent_large_value_payments,616.6653545805191,2023-07-01,
cus_0x61e0,100697.64,,,,,1,not specified,,13,19.19,,standard,1115.0,,nm,,574.2273065869582,low_spent_large_value_payments,482.2990056423152,2024-05-01,
cus_0x61e1,19532.06,,,,,4,"payday loan, debt consolidation loan, mortgage loan, student loan",,8,10.24,,standard,1817.0,,yes,,102.01083772060306,low_spent_small_value_payments,254.04450715197223,2024-02-01,
cus_0x61e3,86776.59,,,,,3,"student loan, mortgage loan, debt consolidation loan",,10,11.95,,standard,638.99,,no,,421.5706151507105,low_spent_medium_value_payments,445.559791040144,2023-04-01,
cus_0x61f5,17244.23,,,,,4,"personal loan, payday loan, debt consolidation loan, mortgage loan",,17,9.75,,bad,1974.97,,yes,,,low_spent_small_value_payments,332.33632921381263,2024-11-01,
cus_0x61f8,19397.6,,,,,7,"personal loan, home equity loan, payday loan, student loan, credit-builder loan, not specified, mortgage loan",,23,1.08,,bad,,,nm,,88.28955674366945,low_spent_small_value_payments,219.2996531108581,2023-05-01,
cus_0x61fb,36270.25,,,,,0,"",,6,10.59,,good,220.62,,no,,38.021436509127504,high_spent_large_value_payments,486.63064682420577,2024-06-01,
cus_0x61ff,145932.04,,,,,3,"student loan, auto loan, personal loan",,10,2.73,,standard,1381.48,,no,,231.81054839736615,high_spent_medium_value_payments,940.1286398677977,2024-12-01,
cus_0x6200,35664.22,,,,,4,"credit-builder loan, home equity loan, debt consolidation loan, payday loan",,20,10.24,,bad,4259.04,,nm,,180.2908668920961,low_spent_medium_value_payments,230.42697519061284,2023-07-01,
cus_0x6203,89477.92,,,,,0,"",,8,1.89,,good,1176.75,,no,,202.566690143304,unknown,425.4355258652015,2023-02-01,
cus_0x6207,41370.82,,,,,2,"auto loan, student loan",,9,0.62,,good,955.05,,no,,95.85532191061813,low_spent_large_value_payments,502.29432680996536,2023-09-01,
cus_0x620b,9732.57,,,,,4,"payday loan, student loan, not specified, home equity loan",,14,16.4,,bad,3894.03,,yes,,35.41845942136839,low_spent_small_value_payments,302.04982932228256,2023-05-01,
cus_0x621,12155.275,,,,,1,auto loan,,15,20.74,,standard,786.65,,yes,,124.39393524147621,low_spent_small_value_payments,282.96153839626567,2023-11-01,
cus_0x6211,33643.76,,,,,2,"payday loan, debt consolidation loan",,,13.69,,standard,2379.75,,yes,,73.5431843575069,high_spent_small_value_payments,433.3397668911482,2025-01-01,
cus_0x6213,7343.865,,,,,3,"personal loan, auto loan, credit-builder loan",,10,11.66,,standard,116.26,,yes,,26.11571729602941,low_spent_small_value_payments,322.74928571801,2023-12-01,
cus_0x6225,144342.52,,,,,1,auto loan,,10,10.61,,good,1123.41,,no,,177.95981290940293,high_spent_large_value_payments,1169.4146518695316,2024-07-01,
cus_0x6228,68451.12,,,,,4,"not specified, mortgage loan, home equity loan, debt consolidation loan",,12,8.75,,standard,1215.29,,nm,,344.86630782897504,high_spent_small_value_payments,111.63491822341804,2024-10-01,
cus_0x6235,35142.57,,,,,4,"student loan, home equity loan, mortgage loan, payday loan",,14,8.64,,standard,951.46,,nm,,53.0385002814788,high_spent_medium_value_payments,413.5144649495589,2023-02-01,
cus_0x6240,33439.39,,,,,3,"not specified, credit-builder loan, personal loan",,11,10.58,,standard,372.17,,yes,,109.4617542450044,high_spent_small_value_payments,381.29464066482063,2023-08-01,
cus_0x6247,100505.49,,,,,3,"student loan, personal loan, mortgage loan",,14,6.85,,standard,1309.0,,nm,,332.3438326862673,high_spent_medium_value_payments,605.9919165597098,2024-06-01,
cus_0x624b,54174.51,,,,,4,"personal loan, mortgage loan, not specified, credit-builder loan",,23,8.02,,bad,2236.88,,yes,,271.28304620975285,unknown,185.73081978450463,2023-11-01,
cus_0x624c,15125.64,,,,,2,"credit-builder loan, home equity loan",,20,17.79,,standard,2312.67,,yes,,33.94497506763158,high_spent_small_value_payments,332.75557001154493,2024-03-01,
cus_0x6263,14956.12,,,,,1,debt consolidation loan,,6,9.17,,good,851.44,,no,,44.23475294595796,low_spent_small_value_payments,351.5604531851261,2024-11-01,
cus_0x626a,31916.17,,,,,4,"credit-builder loan, student loan, debt consolidation loan, home equity loan",,19,2.73,,standard,90.18,,nm,,,high_spent_small_value_payments,259.2963803936907,2024-09-01,
cus_0x626e,128515.52,,,,,1,personal loan,,6,1.24,,good,721.91,,no,,744.6707413975241,low_spent_medium_value_payments,526.5137849750281,2024-10-01,
cus_0x6273,40739.49,,,,,1,personal loan,,9,0.59,,good,728.52,,no,,165.4800256632947,high_spent_small_value_payments,409.7347143932268,2023-11-01,
cus_0x6275,30355.01,,,,,1,student loan,,7,9.37,,good,820.04,,no,,238.0843368804576,unknown,283.9633984284605,2024-07-01,
cus_0x6277,108457.74,,,,,4,"home equity loan, auto loan, personal loan, credit-builder loan",,18,8.42,,standard,640.11,,yes,,120.5143828182873,high_spent_medium_value_payments,820.4496740093898,2023-09-01,
cus_0x627a,99776.28,,,,,3,"not specified, student loan, home equity loan",,18,-1.66,,good,743.69,,no,,429.3265888326735,high_spent_small_value_payments,339.3195930674605,2023-01-01,
